-778 0.000199996 0.000199996
-329 0.000599988 0.000199996
-296 0.01559969 0.000399992
-293 0.01959961 0.000199996
-292 0.02559948 0.000199996
-291 0.0195996 0.000199996
-288 0.02879944 0.000199996
-287 0.03339933 0.000599988
-286 0.03599929 0.000599988
-285 0.03459932 0.000599988
-284 0.03919922 0.000799984
-283 0.03899922 0.000399992
-282 0.04859901 0.000199996
-281 0.04559909 0.000799984
-280 0.05019899 0.001199976
-279 0.05299895 0.000799984
-278 0.05819883 0.001199976
-277 0.06639867 0.001199976
-276 0.05619887 0.001599968
-275 0.07559852 0.001399972
-274 0.07719846 0.000599988
-273 0.07639847 0.002599948
-272 0.07719845 0.001799964
-271 0.08139837 0.002199956
-270 0.08719825 0.00299994
-269 0.08439833 0.00299994
-268 0.10579803 0.002799944
-267 0.09739809 0.0049999
-266 0.11059783 0.003399932
-265 0.11039796 0.004799904
-264 0.11499794 0.003799924
-263 0.1185977 0.00599988
-262 0.1163976 0.007399848
-261 0.1201974 0.008199838
-260 0.11599763 0.008199846
-259 0.1217977 0.006599868
-258 0.1349973 0.009999792
-257 0.1385972 0.013399748
-256 0.1405972 0.010999774
-255 0.1503971 0.011599778
-254 0.146797 0.012399752
-253 0.1521968 0.017199648
-252 0.1533968 0.01739966
-251 0.1435971 0.017999644
-250 0.147997 0.019799604
-249 0.1441971 0.020399614
-248 0.1551969 0.021199578
-247 0.1627967 0.02339952
-246 0.1631967 0.02199956
-245 0.1547968 0.02559951
-244 0.1591968 0.03239935
-243 0.1593969 0.03259935
-242 0.1661968 0.03119937
-241 0.1703966 0.03359934
-240 0.1581967 0.04119917
-239 0.1569969 0.03279935
-238 0.156597 0.04419911
-237 0.154397 0.04799904
-236 0.1581968 0.04719905
-235 0.1599969 0.04979901
-234 0.1541971 0.05399891
-233 0.146997 0.05819884
-232 0.146997 0.06179876
-231 0.146597 0.06459871
-230 0.1407972 0.06299874
-229 0.13299712 0.07359854
-228 0.1287975 0.07379852
-227 0.1369973 0.08139837
-226 0.1259975 0.08079839
-225 0.1203977 0.08739829
-224 0.1237974 0.08399832
-223 0.11699761 0.09899809
-222 0.1177978 0.09279821
-221 0.11059793 0.09859811
-220 0.1063979 0.09539811
-219 0.099798 0.1097978
-218 0.09699814 0.11599763
-217 0.09619813 0.11539772
-216 0.09119821 0.11419781
-215 0.08899827 0.12419753
-214 0.08419832 0.1243976
-213 0.08079838 0.1321973
-212 0.07219856 0.1205976
-211 0.07139856 0.1307973
-210 0.06739865 0.1413971
-209 0.05999881 0.1365973
-208 0.06499869 0.1391971
-207 0.05959882 0.1545968
-206 0.05139898 0.1439971
-205 0.05079898 0.1527969
-204 0.04619907 0.1595969
-203 0.04379912 0.1473971
-202 0.04339913 0.151797
-201 0.03859921 0.143597
-200 0.03719925 0.1527969
-199 0.03779923 0.1589968
-198 0.02999939 0.1569968
-197 0.02879944 0.143397
-196 0.02559948 0.1491969
-195 0.02239955 0.154197
-194 0.02279954 0.1525969
-193 0.02339953 0.1493971
-192 0.02139957 0.150997
-191 0.016999662 0.1501971
-190 0.018399626 0.1411971
-189 0.014599718 0.1433973
-188 0.011999758 0.146197
-187 0.013599728 0.148197
-186 0.0101998 0.1415972
-185 0.010799786 0.1405972
-184 0.009199824 0.1391972
-183 0.01019979 0.1323972
-182 0.009399824 0.1305975
-181 0.005399896 0.1281973
-180 0.00739985 0.1277973
-179 0.005399892 0.1275975
-178 0.006399876 0.11799755
-177 0.004199916 0.11619782
-176 0.005799884 0.109998
-175 0.00399992 0.11419785
-174 0.002599948 0.10499793
-173 0.002799944 0.1009981
-172 0.003799928 0.10239805
-171 0.003599928 0.08959825
-170 0.001799964 0.07919843
-169 0.00199996 0.08759825
-168 0.001799964 0.08759829
-167 0.001199976 0.08519834
-166 0.001799964 0.07379855
-165 0.001399972 0.07299854
-164 0.001199976 0.06699866
-163 0.001599968 0.06719866
-162 0.000799984 0.06439871
-161 0.000599988 0.05639887
-160 0.001199976 0.05159897
-157 0.000599988 0.04779905
-156 0.000199996 0.04539908
-155 0.000199996 0.03779923
-154 0.000399992 0.03779924
-153 0.000199996 0.03379932
-152 0.000199996 0.03519929
-150 0.000199996 0.02779944
-148 0.000199996 0.0293994
-146 0.000199996 0.019999604
-145 0.000199996 0.019999598
-142 0.000199996 0.016399678
-140 0.000199996 0.01279975
-130 0.000199996 0.005999884
