-590 0.000196075 0.000196075
-520 0.003333274 0.000196075
-500 0.10215485 0.000196075
-490 0.35920861 0.00117645
-480 0.87802204 0.005097948
-470 1.4913429 0.028430831
-460 1.8899632 0.112546885
-450 1.7762395 0.345483394
-440 1.27703338 0.76076951
-430 0.74606393 1.27095528
-420 0.34136584 1.7048685
-410 0.156467562 1.7797686
-400 0.082155284 1.44095189
-390 0.051763713 0.92527601
-380 0.044508947 0.4690104
-370 0.045881469 0.196466795
-360 0.057253794 0.088233605
-350 0.070586873 0.056469503
-340 0.072939763 0.051175479
-330 0.085880698 0.061567436
-320 0.096272661 0.067057524
-310 0.081567057 0.090194337
-300 0.043920721 0.095292292
-290 0.018431026 0.095096204
-280 0.005686171 0.078429847
-270 0.002548974 0.045097174
-260 0.001372525 0.02078392
-250 0.000588225 0.008627293
-240 0.00117645 0.002941124
-220 0.000980374 0.000588225
-210 0.0007843 0.00117645
-190 0.002548975 0.00117645
-180 0.002941124 0.000784299
-170 0.004705797 0.001372525
-160 0.007058695 0.001372525
-150 0.009215517 0.002941125
-140 0.010391963 0.003921498
-130 0.015097754 0.005686171
-120 0.018823171 0.006470469
-110 0.018431026 0.008431218
-100 0.014509532 0.011568414
-90 0.016078134 0.012352713
-80 0.013529162 0.016666351
-70 0.012940933 0.01745065
-60 0.009803741 0.012352709
-50 0.009607667 0.012940937
-40 0.007646922 0.01215664
-30 0.004117573 0.013921309
-20 0.004509724 0.010588041
-10 0.003137199 0.009607668
0 0.001372524 0.008431216
10 0.002156825 0.007450843
20 0.000196075 0.005097947
30 0.000196075 0.003529348
40 0.000588225 0.0015686
50 0.000588225 0.001960749
60 0.000196075 0.000980375
90 0.000588225 0.000588224
