-590 0.000196075 0.000196075
-560 0.000196075 0.000196075
-510 0.000196075 0.000196075
-480 0.000196075 0.000196075
-470 0.000196075 0.000196075
-450 0.00039215 0.000196075
-370 0.147644222 0.0007843
-360 0.401952828 0.002156823
-350 0.82978781 0.00980374
-340 1.30075865 0.039803151
-330 1.6856531 0.114507581
-320 1.7062412 0.298817637
-310 1.36016853 0.61077227
-300 0.85665033 1.04958736
-290 0.48214744 1.4911465
-280 0.245093166 1.696633
-270 0.129801409 1.5236944
-260 0.101566661 1.12625197
-250 0.094311899 0.68508464
-240 0.107644988 0.36999274
-230 0.102547056 0.214309494
-220 0.089213974 0.133526873
-210 0.059410621 0.117448714
-200 0.027646532 0.096468721
-190 0.01529383 0.088233582
-180 0.004509724 0.063920336
-170 0.0015686 0.036273813
-160 0.001372525 0.024313261
-150 0.000980375 0.005882245
-140 0.000196075 0.003725423
-120 0.000588225 0.000588225
-110 0.000588225 0.000588225
-100 0.00039215 0.000588225
-90 0.000980375 0.000588225
-80 0.001372525 0.000196075
-70 0.002745047 0.000588225
-60 0.003137199 0.001372525
-50 0.006078323 0.00117645
-40 0.007646917 0.0015686
-30 0.010980189 0.003137198
-20 0.010391961 0.003725424
-10 0.012940935 0.007450846
0 0.016078128 0.007842993
10 0.013725235 0.008039069
20 0.013921306 0.011960563
30 0.014509534 0.012940935
40 0.014117387 0.015097757
50 0.012156636 0.01450953
60 0.010195891 0.013921309
70 0.007842997 0.015489902
80 0.009607669 0.0162742
90 0.005097947 0.010784117
100 0.004509722 0.008431217
110 0.004509723 0.007254769
120 0.001372525 0.008823365
130 0.001764675 0.006078321
140 0.001568599 0.004901871
150 0.000980375 0.004509722
160 0.000980375 0.00196075
170 0.000588225 0.001372525
180 0.000588225 0.000588225
190 0.000588225 0.0007843
