-595 0.00999001 0.00999001
23 0.00999001 0.00999001
42 0.01998002 0.00999001
47 0.01998 0.00999001
54 0.01998002 0.00999001
56 0.02997001 0.00999001
58 0.02997003 0.00999001
59 0.03996002 0.00999001
61 0.01998002 0.00999001
65 0.03996001 0.00999001
68 0.03996004 0.00999001
69 0.02997001 0.00999001
72 0.07992006 0.00999001
73 0.02997003 0.04995003
74 0.03996004 0.00999001
76 0.01998002 0.00999001
77 0.05994004 0.03996002
78 0.05994004 0.00999001
79 0.08991001 0.00999001
80 0.06993002 0.02997001
81 0.07992004 0.01998002
83 0.06993001 0.02997001
84 0.05994004 0.02997001
85 0.02997003 0.03996002
86 0.08991005 0.04995003
87 0.02997003 0.03996002
88 0.05994003 0.03996004
89 0.07992003 0.00999001
90 0.05994002 0.01998002
91 0.05994004 0.03996002
92 0.08991003 0.05994006
93 0.05994003 0.05994002
94 0.02997003 0.03996002
95 0.03996004 0.01998
97 0.03996002 0.03996002
98 0.07992004 0.02997003
99 0.05994011 0.02997003
100 0.02997003 0.04995002
101 0.09990006 0.03996001
102 0.07992004 0.02997003
103 0.11988004 0.01998002
104 0.02997003 0.02997001
105 0.06993004 0.09990004
106 0.07992003 0.01998002
107 0.06993001 0.03996004
108 0.04995003 0.03996001
109 0.04995005 0.05994004
110 0.12987003 0.06993005
111 0.10989004 0.05994004
112 0.04995003 0.09990004
113 0.09990003 0.04995005
114 0.09990004 0.06993002
115 0.07992003 0.01998002
116 0.06993005 0.05994002
117 0.08991003 0.01998002
118 0.08991001 0.04995003
119 0.05994002 0.07992003
120 0.10989002 0.07992006
121 0.07992004 0.06993002
122 0.08991003 0.01998002
123 0.10989003 0.05994002
124 0.06993005 0.06993003
125 0.09990003 0.04995003
126 0.07992004 0.10989001
127 0.06993005 0.10989002
128 0.11988002 0.10989006
129 0.03996004 0.03996002
130 0.04995003 0.07992006
131 0.07992004 0.02997003
132 0.06993003 0.09990001
133 0.14985002 0.04995003
134 0.13986004 0.06993002
135 0.09990002 0.04995003
136 0.03996002 0.03996004
137 0.06993005 0.06993001
138 0.04995003 0.03996002
139 0.03996002 0.06993002
140 0.02997001 0.06993005
141 0.03996004 0.05994004
142 0.10989002 0.07992003
143 0.07992004 0.05994001
144 0.08991004 0.05994004
145 0.03996004 0.06993002
146 0.07992006 0.08991002
147 0.06993003 0.06993002
148 0.06993002 0.09990004
149 0.05994003 0.06993003
150 0.07992004 0.02997003
151 0.03996004 0.05994002
152 0.02997003 0.03996004
153 0.11988004 0.03996004
154 0.03996002 0.07992004
155 0.05994002 0.11988003
156 0.07992001 0.12987002
157 0.11988001 0.05994004
158 0.05994004 0.06993003
159 0.07992001 0.04995003
160 0.03996002 0.06993003
161 0.01998002 0.12987016
162 0.03996004 0.07992003
163 0.07992004 0.04995001
164 0.06993007 0.05994004
165 0.11988005 0.05994004
166 0.03996004 0.01998002
167 0.04995003 0.07992004
168 0.05994002 0.08991003
169 0.04995003 0.07992003
170 0.06993005 0.07992004
171 0.05994001 0.02997003
172 0.02997003 0.08991005
173 0.04995005 0.06993003
174 0.00999001 0.05994003
175 0.05994002 0.06993003
176 0.05994001 0.04995003
177 0.04995003 0.06993003
178 0.06993003 0.03996002
179 0.05994004 0.05994
180 0.01998002 0.07992004
181 0.01998002 0.04995002
182 0.00999001 0.08991003
183 0.01998002 0.09990004
184 0.01998002 0.07992004
185 0.03996002 0.09990005
186 0.04995002 0.07992005
187 0.04995005 0.10989002
188 0.03996004 0.06993003
189 0.04995003 0.05994001
190 0.01998002 0.07992004
191 0.02997001 0.05994004
192 0.00999001 0.05994002
193 0.01998002 0.06993005
194 0.01998002 0.04995002
195 0.01998002 0.04995005
196 0.03996002 0.01998002
197 0.02997003 0.05994004
198 0.03996002 0.03996002
199 0.02997003 0.05994004
200 0.00999001 0.07992004
201 0.02997003 0.03996004
202 0.01998002 0.04995003
203 0.02997003 0.06993003
204 0.00999001 0.04995005
206 0.02997003 0.06993005
208 0.01998002 0.00999001
209 0.00999001 0.03996004
210 0.00999001 0.04995001
214 0.01998002 0.05994004
215 0.00999001 0.05994004
216 0.00999001 0.03996004
217 0.00999001 0.02997003
218 0.00999001 0.02997003
219 0.01998002 0.02997003
220 0.01998002 0.04995003
221 0.00999001 0.03996001
222 0.02997003 0.03996001
224 0.01998002 0.06993003
227 0.00999001 0.01998002
228 0.01998002 0.04995003
233 0.01998002 0.01998002
235 0.00999001 0.02997003
237 0.00999001 0.04995001
238 0.01998002 0.00999001
239 0.00999001 0.00999001
241 0.01998002 0.00999001
243 0.00999001 0.02997001
247 0.00999001 0.01998002
252 0.01998 0.01998002
256 0.00999001 0.00999001
263 0.01998002 0.00999001
266 0.00999001 0.00999001
270 0.00999001 0.01998002
272 0.00999001 0.00999001
