-590 0.000199996 0.000199996
-520 0.003399932 0.000199996
-500 0.104197904 0.000199996
-490 0.36639268 0.001199976
-480 0.89558219 0.005199896
-470 1.521169 0.028999428
-460 1.9277611 0.11479776
-450 1.811764 0.352393008
-440 1.3025742 0.77598458
-430 0.76098492 1.29637426
-420 0.34819307 1.7389651
-410 0.159596878 1.8153635
-400 0.083798362 1.46977082
-390 0.052798972 0.94378178
-380 0.044999116 0.47839039
-370 0.04459912 0.200395992
-360 0.05459892 0.089998244
-350 0.05979883 0.057398874
-340 0.048999026 0.05139898
-330 0.052998946 0.058398842
-320 0.054398934 0.058398838
-310 0.041799162 0.06559871
-300 0.022599552 0.06319875
-290 0.011399772 0.054798916
-280 0.00299994 0.041799162
-270 0.001199976 0.020399592
-260 0.000599988 0.010799784
-250 0.000399992 0.005599888
-240 0.000399992 0.000799984
-220 0.000799984 0.000399992
-210 0.000799984 0.000799984
-190 0.002399952 0.000799984
-180 0.002799944 0.000799984
-170 0.004799904 0.001399972
-160 0.007199856 0.001199976
-150 0.009399812 0.00299994
-140 0.010599788 0.00399992
-130 0.015399692 0.005799884
-120 0.019199616 0.006599868
-110 0.018799624 0.008599828
-100 0.014799704 0.011799764
-90 0.016399672 0.012599748
-80 0.013799728 0.01699966
-70 0.013199736 0.017799644
-60 0.0099998 0.012599748
-50 0.009799804 0.013199736
-40 0.007799844 0.012399752
-30 0.004199916 0.014199716
-20 0.004599908 0.010799784
-10 0.003199936 0.009799804
0 0.001399972 0.008599828
10 0.002199956 0.007599848
20 0.000199996 0.005199896
30 0.000199996 0.003599928
40 0.000599988 0.001599968
50 0.000599988 0.00199996
60 0.000199996 0.00099998
90 0.000599988 0.000599988
